1345602921.34299990,-6.66526755,-1.06199710,0.36622564,81.78365424,79.10633201,-12.65613652,0.00000000
1345602921.35900000,-6.66526755,-1.06199710,0.36622564,81.78365424,79.10633201,-12.65613652,5.00000000
1345602921.37500000,-6.66526755,-1.09861931,0.36622564,81.64477471,79.11820440,-12.90850729,10.00000000
1345602921.39000010,-6.66526755,-1.06199710,0.36622564,81.41744490,79.12986879,-13.16141809,0.00000000
1345602921.40599990,-6.66526755,-1.06199710,0.32960343,80.76026157,79.14227817,-13.89574439,0.00000000
1345602921.42100000,-6.66526755,-1.02537489,0.32960343,79.68502589,79.17320055,-15.14291053,0.00000000
1345602921.43700000,-6.62864534,-0.98875267,0.29298122,79.02229314,79.21117484,-16.17100464,0.00000000
1345602921.45300010,-6.55540092,-0.95213046,0.29298122,78.57565810,79.20371728,-17.13776749,0.00000000
1345602921.46799990,-6.40891207,-0.91550825,0.29298122,78.32824677,79.19324804,-18.10293195,0.00000000
1345602921.48400000,-6.33566765,-0.91550825,0.29298122,77.91134420,79.21461608,-18.88126757,0.00000000
1345602921.50000000,-6.22580101,-0.87888604,0.25635901,77.20501625,79.30016577,-20.41649555,0.00000000
1345602921.51500010,-6.07931217,-0.87888604,0.25635901,76.77796555,79.51220800,-21.74826450,0.00000000
1345602921.53099990,-5.93282332,-0.84226383,0.21973680,75.97503536,79.85961994,-23.47168220,0.00000000
1345602921.54600000,-5.74971227,-0.84226383,0.21973680,74.96645198,80.28589422,-25.41663461,0.00000000
1345602921.56200000,-5.60322342,-0.87888604,0.18311459,73.51047787,80.85632547,-27.73294746,0.00000000
1345602921.57800010,-5.45673458,-0.84226383,0.18311459,71.82730215,81.57849488,-30.15354856,0.00000000
1345602921.59299990,-5.31024573,-0.87888604,0.14649237,68.81522844,82.25917669,-33.88598732,0.00000000
1345602921.60900000,-5.23700131,-0.87888604,0.10987016,67.14585675,82.65556455,-35.97659534,0.00000000
1345602921.62500000,-5.01726804,-0.87888604,0.14649237,64.09501075,83.40608660,-40.08924079,0.00000000
1345602921.64000010,-4.79753477,-0.91550825,0.14649237,59.99701215,84.16035469,-45.37954885,0.00000000
1345602921.65599990,-4.57780150,-0.87888604,0.18311459,53.76101714,84.82889036,-52.65594019,0.00000000
1345602921.67100000,-4.39469045,-0.91550825,0.14649237,43.29900968,85.30346049,-63.96021917,0.00000000
1345602921.68700000,-4.21157939,-0.87888604,0.14649237,32.17236381,85.57684322,-75.64515937,0.00000000
1345602921.70300010,-4.02846833,-0.87888604,0.14649237,21.63993820,85.73034031,-86.76073216,0.00000000
1345602921.71799990,-3.84535727,-0.84226383,0.14649237,12.94515221,85.73416324,-96.19850386,0.00000000
1345602921.73400000,-3.69886843,-0.84226383,0.18311459,9.53319619,85.75886606,-100.12767337,0.00000000
1345602921.75000000,-3.44251295,-0.84226383,0.18311459,2.28177514,85.66444538,-108.58716964,0.00000000
1345602921.76500010,-3.22277968,-0.84226383,0.21973680,-6.68888705,85.49741191,-118.52193029,0.00000000
1345602921.78099990,-3.14953526,-0.76901941,0.21973680,-16.84443969,85.12828218,-129.08979188,0.00000000
1345602921.79600000,-3.03966862,-0.73239719,0.21973680,-24.34557088,84.63879411,-136.76486352,0.00000000
1345602921.81200000,-2.89317978,-0.69577498,0.21973680,-29.61717801,84.18786120,-142.45869860,0.00000000
1345602921.82800010,-2.71006872,-0.65915277,0.18311459,-32.91038826,83.96866795,-146.82568248,0.00000000
1345602921.84299990,-2.52695767,-0.54928614,0.18311459,-36.23951755,83.93598757,-151.61629768,0.00000000
1345602921.85900000,-2.41709103,-0.51266393,0.18311459,-38.72642775,83.88744011,-154.85914299,0.00000000
1345602921.87500000,-2.27060219,-0.36617508,0.10987016,-43.30907519,83.45489785,-160.54852531,0.00000000
1345602921.89000010,-2.12411334,-0.14644181,0.07324795,-48.83194892,82.88584553,-166.57248303,0.00000000
1345602921.90599990,-2.05086892,0.14653588,0.00000353,-53.81060803,82.20686086,-171.70711155,0.00000000
1345602921.92100000,-1.94100228,0.51275799,-0.10986311,-58.21473084,81.45680057,-176.29964284,0.00000000
1345602921.93700000,-1.86775786,0.69586905,-0.14648532,-60.21712534,81.11951247,-178.43408825,0.00000000
1345602921.95300010,-1.53815796,1.20858001,-0.40284080,-64.16845432,79.89944872,176.86617279,0.00000000
1345602921.96799990,-1.31842469,1.61142433,-0.54932964,-66.36868948,78.97438934,173.89948768,0.00000000
1345602921.98400000,-1.20855806,1.83115760,-0.69581849,-66.93342045,78.42337370,172.97542064,0.00000000
