0.01610868424,0.03606921434,0.9981687665,0.04570253193,-0.033203125,0.1064453125,-0.958984375,18946,18956,2828.92722,0
0.01663314551,0.03597276285,0.9981322289,0.04637895152,-0.041015625,0.1025390625,-1.017578125,18975,18975,2828.931413,5
0.01663314551,0.03597276285,0.9981322289,0.04637895152,-0.052734375,0.083984375,-0.9375,18975,18985,2828.942962,0
0.01681785658,0.03579873219,0.9981412292,0.04625403881,-0.103515625,0.14453125,-0.962890625,18985,18995,2828.944932,0
0.01681785658,0.03579873219,0.9981412292,0.04625403881,-0.09765625,0.1513671875,-0.9833984375,18985,19004,2828.962973,0
0.01682597026,0.03232937679,0.9982318878,0.04685662687,0.1962890625,-0.046875,-1.213867188,19004,19014,2828.963981,0
0.01703323051,0.03238206729,0.9982690811,0.04594806209,0.171875,-0.0361328125,-1.059570313,19014,19024,2828.982968,0
0.0173551701,0.03654042631,0.9983125329,0.04155921564,-0.078125,0.0361328125,-1.044921875,19024,19034,2828.983963,0
0.01466960274,0.03919158131,0.9983392358,0.03948894143,-0.1064453125,0.068359375,-0.943359375,19034,19043,2829.02296,0
0.01177890413,0.04015825316,0.9984880686,0.0355431363,0.0146484375,0.033203125,-0.927734375,19043,19053,2829.023954,0
0.009492302313,0.04241228849,0.9985327125,0.03220450133,0,0.08203125,-1.055664063,19053,19063,2829.025953,0
0.009492302313,0.04241228849,0.9985327125,0.03220450133,0.00390625,-0.0166015625,-1.032226563,19053,19082,2829.04297,0
0.001988492906,-0.04606586695,-0.9987105727,-0.02112420835,-0.0283203125,0.2470703125,-1.110351563,19082,19092,2829.04397,0
0.0008667632937,-0.04529967904,-0.9987710714,-0.01997477002,0.0146484375,0.025390625,-1.03125,19092,19101,2829.062972,0
4.4176355e-05,-0.04463157803,-0.9987899065,-0.02055300772,0.0703125,-0.0087890625,-0.9970703125,19101,19111,2829.063973,0
4.4176355e-05,-0.04463157803,-0.9987899065,-0.02055300772,0.0791015625,0.03515625,-0.986328125,19101,19121,2829.082987,0
