0.0136957895,0.2904443741,-0.956428051,-0.0260437578,-0.009765625,0.029296875,-0.890625,26996,26996,2836.948325,0
0.0136957895,0.2904443741,-0.956428051,-0.0260437578,-0.009765625,0.029296875,-0.890625,26996,26996,2836.949224,5
0.0136957895,0.2904443741,-0.956428051,-0.0260437578,-0.048828125,0.08984375,-1.055664063,26996,27006,2836.962353,0
0.01307591796,0.2906042933,-0.9563929439,-0.02586607262,-0.017578125,0.0537109375,-0.9541015625,27006,27016,2836.964325,0
0.01210568659,0.2909123003,-0.9563189745,-0.02560810558,-0.01171875,0.0693359375,-1.040039063,27016,27026,2836.982373,0
0.01088206563,0.2912805676,-0.9562109113,-0.02599912137,-0.0400390625,0.0751953125,-0.994140625,27026,27035,2836.984347,0
0.01022570767,0.2914274633,-0.9561792612,-0.0257816352,0.0126953125,0.0751953125,-0.970703125,27035,27045,2837.002367,0
0.009975817055,0.2916178107,-0.956099689,-0.02665938437,0,0.078125,-0.9873046875,27045,27055,2837.004362,0
0.01011894457,0.2916752696,-0.9560804963,-0.02666527778,0,0.05078125,-0.96875,27055,27064,2837.022382,0
0.009929367341,0.2917421758,-0.9560577869,-0.02681738883,-0.0400390625,0.08203125,-1.04296875,27064,27074,2837.024371,0
0.0100888731,0.291828841,-0.9560374022,-0.02653971314,-0.017578125,0.0458984375,-0.9990234375,27074,27084,2837.042358,0
0.01011637971,0.2919206619,-0.956017971,-0.02621526457,-0.0341796875,0.068359375,-1.053710938,27084,27093,2837.044366,0
0.01044168416,0.2920395434,-0.9559851885,-0.02595773339,-0.0556640625,0.0625,-0.93359375,27093,27103,2837.062368,0
0.01468358375,0.2919339836,-0.9559578896,-0.0260956157,-0.072265625,0.0947265625,-1.04296875,27113,27113,2837.064378,0
0.01468358375,0.2919339836,-0.9559578896,-0.0260956157,0.3291015625,-0.0810546875,-1.09375,27113,27123,2837.06537,0
0.01590383425,0.2901752591,-0.9564626813,-0.02651519701,0.001953125,0.076171875,-0.8564453125,27123,27132,2837.082366,0
