-490.9095703,-314.9947266,-26.23095703,-176.550293,-6.15234375,-53.61328125,2628,0,0
-491.2444336,-314.7714844,-27.12392578,-176.6381836,-6.262207031,-53.67919922,2632,0.004999876022,0
-491.5792969,-314.6598633,-27.90527344,-176.7041016,-6.394042969,-53.72314453,2636,0.009999990463,0
-492.0257812,-314.6598633,-28.79824219,-176.7700195,-6.525878906,-53.76708984,2640,0.01499986649,0
-492.3606445,-314.5482422,-29.35634766,-176.8359375,-6.657714844,-53.81103516,2640,0.01989984512,0
-492.6955078,-314.6598633,-29.91445312,-176.8579102,-6.811523438,-53.83300781,2640,0.02489995956,0
-492.91875,-314.7714844,-30.47255859,-176.8798828,-6.965332031,-53.83300781,2640,0.02989983559,0
-493.1419922,-314.8831055,-30.80742187,-176.8798828,-7.141113281,-53.83300781,2636,0.03480005264,0
-493.3652344,-315.1063477,-31.03066406,-176.8798828,-7.294921875,-53.81103516,2636,0.03979992867,0
-493.4768555,-315.4412109,-31.25390625,-176.8359375,-7.448730469,-53.7890625,2632,0.04480004311,0
-493.5884766,-315.8876953,-31.47714844,-176.7919922,-7.624511719,-53.74511719,2632,0.04970002174,0
-493.7000977,-316.3341797,-31.70039062,-176.7260742,-7.778320313,-53.70117188,2628,0.05469989777,0
-493.8117187,-316.8922852,-31.92363281,-176.6601563,-7.932128906,-53.63525391,2624,0.05970001221,0
-493.8117187,-317.4503906,-32.146875,-176.5722656,-8.063964844,-53.56933594,2620,0.06459999084,0
-493.9233398,-317.896875,-32.37011719,-176.484375,-8.195800781,-53.50341797,2616,0.06959986687,0
-494.0349609,-318.3433594,-32.59335937,-176.3964844,-8.305664063,-53.4375,2608,0.07459998131,0
-494.146582,-318.6782227,-32.81660156,-176.3305664,-8.415527344,-53.34960938,2600,0.07959985733,0
-494.2582031,-319.0130859,-32.92822266,-176.2646484,-8.525390625,-53.28369141,2592,0.08449983597,0
-494.3698242,-319.2363281,-33.15146484,-176.1987305,-8.635253906,-53.19580078,2584,0.08949995041,0
-494.4814453,-319.3479492,-33.37470703,-176.1547852,-8.745117188,-53.10791016,2572,0.09449982643,0
-494.7046875,-319.4595703,-33.48632813,-176.1108398,-8.833007813,-53.02001953,2560,0.09940004349,0
-494.8163086,-319.4595703,-33.70957031,-176.0888672,-8.942871094,-52.91015625,2552,0.1043999195,0
-494.9279297,-319.3479492,-33.9328125,-176.0449219,-9.052734375,-52.82226563,2540,0.109400034,0
-495.0395508,-319.2363281,-34.04443359,-176.0229492,-9.162597656,-52.71240234,2528,0.1143000126,0
-495.262793,-319.124707,-34.15605469,-176.0009766,-9.294433594,-52.58056641,2520,0.1192998886,0
-495.3744141,-319.0130859,-34.26767578,-175.9790039,-9.426269531,-52.47070313,2512,0.1243000031,0
-495.4860352,-318.7898437,-34.26767578,-175.9570313,-9.580078125,-52.31689453,2504,0.1292998791,0
-495.5976563,-318.6782227,-34.26767578,-175.9350586,-9.755859375,-52.14111328,2496,0.1341998577,0
-495.7092773,-318.4549805,-34.26767578,-175.9350586,-9.931640625,-51.96533203,2492,0.1391999722,0
-495.7092773,-318.3433594,-34.26767578,-175.9350586,-10.12939453,-51.78955078,2484,0.1441998482,0
-495.8208984,-318.2317383,-34.26767578,-175.9130859,-10.30517578,-51.59179688,2480,0.1490998268,0
-495.8208984,-318.1201172,-34.26767578,-175.9130859,-10.50292969,-51.39404297,2476,0.1540999413,0
-495.8208984,-318.0084961,-34.15605469,-175.9130859,-10.70068359,-51.19628906,2472,0.1591000557,0
-495.7092773,-317.896875,-34.26767578,-175.9130859,-10.85449219,-51.02050781,2472,0.1640000343,0
-495.7092773,-317.896875,-34.15605469,-175.9130859,-11.03027344,-50.82275391,2472,0.1689999104,0
-495.7092773,-317.896875,-34.26767578,-175.9350586,-11.20605469,-50.64697266,2468,0.1740000248,0
-495.7092773,-317.7852539,-34.26767578,-175.9570313,-11.33789063,-50.47119141,2468,0.1789999008,0
-495.7092773,-317.7852539,-34.26767578,-175.9570313,-11.49169922,-50.31738281,2468,0.1838998795,0
-495.5976563,-317.6736328,-34.37929688,-175.9790039,-11.6015625,-50.18554688,2468,0.1888999939,0
-495.5976563,-317.6736328,-34.49091797,-176.0009766,-11.68945313,-50.05371094,2468,0.1938998699,0
-495.4860352,-317.5620117,-34.49091797,-176.0229492,-11.79931641,-49.94384766,2472,0.1987998486,0
-495.4860352,-317.5620117,-34.60253906,-176.0449219,-11.88720703,-49.85595703,2472,0.203799963,0
-495.3744141,-317.4503906,-34.60253906,-176.0449219,-11.953125,-49.79003906,2472,0.208799839,0
-495.3744141,-317.4503906,-34.60253906,-176.0449219,-12.01904297,-49.70214844,2476,0.2137000561,0
-495.3744141,-317.4503906,-34.60253906,-176.0449219,-12.08496094,-49.65820313,2476,0.2186999321,0
-495.3744141,-317.5620117,-34.71416016,-176.0449219,-12.12890625,-49.63623047,2476,0.2237000465,0
-495.3744141,-317.6736328,-34.71416016,-176.0449219,-12.17285156,-49.59228516,2480,0.2286999226,0
-495.4860352,-317.6736328,-34.71416016,-176.0229492,-12.19482422,-49.59228516,2480,0.2335999012,0
-495.4860352,-317.7852539,-34.71416016,-176.0009766,-12.21679688,-49.59228516,2480,0.2386000156,0
-495.4860352,-318.0084961,-34.71416016,-175.9790039,-12.26074219,-49.59228516,2480,0.2435998917,0
-495.4860352,-318.1201172,-34.71416016,-175.9570313,-12.28271484,-49.59228516,2480,0.2484998703,0
-495.4860352,-318.2317383,-34.71416016,-175.9350586,-12.28271484,-49.59228516,2480,0.2534999847,0
-495.4860352,-318.3433594,-34.71416016,-175.8911133,-12.3046875,-49.61425781,2480,0.2584998608,0
-495.4860352,-318.4549805,-34.82578125,-175.8911133,-12.3046875,-49.61425781,2476,0.2633998394,0
-495.3744141,-318.4549805,-34.82578125,-175.8691406,-12.3046875,-49.63623047,2476,0.2683999538,0
-495.3744141,-318.5666016,-34.82578125,-175.847168,-12.32666016,-49.65820313,2476,0.2733998299,0
-495.3744141,-318.5666016,-34.82578125,-175.8251953,-12.32666016,-49.65820313,2472,0.2783999443,0
-495.3744141,-318.6782227,-34.82578125,-175.8251953,-12.32666016,-49.68017578,2472,0.2832999229,0
-495.3744141,-318.6782227,-34.82578125,-175.8251953,-12.32666016,-49.68017578,2472,0.2883000374,0
-495.3744141,-318.6782227,-34.82578125,-175.8032227,-12.32666016,-49.70214844,2468,0.2932999134,0
-495.3744141,-318.6782227,-34.82578125,-175.8032227,-12.32666016,-49.70214844,2468,0.298199892,0
-495.3744141,-318.6782227,-34.82578125,-175.8032227,-12.32666016,-49.70214844,2464,0.3032000065,0
-495.3744141,-318.6782227,-34.82578125,-175.8032227,-12.32666016,-49.72412109,2464,0.3081998825,0
-495.262793,-318.6782227,-34.82578125,-175.8032227,-12.34863281,-49.72412109,2464,0.3130998611,0
-495.262793,-318.6782227,-34.82578125,-175.8032227,-12.34863281,-49.72412109,2460,0.3180999756,0
-495.262793,-318.6782227,-34.82578125,-175.8032227,-12.34863281,-49.72412109,2460,0.3230998516,0
-495.262793,-318.6782227,-34.82578125,-175.8032227,-12.34863281,-49.72412109,2460,0.328099966,0
-495.262793,-318.6782227,-34.82578125,-175.8032227,-12.34863281,-49.72412109,2460,0.3329999447,0
-495.262793,-318.6782227,-34.71416016,-175.8032227,-12.37060547,-49.72412109,2456,0.3380000591,0
-495.262793,-318.6782227,-34.71416016,-175.8032227,-12.37060547,-49.72412109,2456,0.3429999352,0
-495.262793,-318.6782227,-34.71416016,-175.8032227,-12.37060547,-49.72412109,2456,0.3478999138,0
-495.3744141,-318.6782227,-34.71416016,-175.8032227,-12.39257813,-49.72412109,2456,0.3529000282,0
-495.3744141,-318.7898437,-34.71416016,-175.8032227,-12.39257813,-49.72412109,2456,0.3578999043,0
-495.3744141,-318.7898437,-34.60253906,-175.8032227,-12.39257813,-49.72412109,2456,0.3627998829,0
-495.3744141,-318.7898437,-34.60253906,-175.8032227,-12.41455078,-49.72412109,2452,0.3677999973,0
-495.3744141,-318.7898437,-34.60253906,-175.78125,-12.41455078,-49.72412109,2452,0.3727998734,0
-495.3744141,-318.7898437,-34.49091797,-175.78125,-12.43652344,-49.72412109,2452,0.377699852,0
-495.3744141,-318.7898437,-34.49091797,-175.78125,-12.43652344,-49.72412109,2452,0.3826999664,0
-495.3744141,-318.7898437,-34.49091797,-175.78125,-12.45849609,-49.72412109,2452,0.3876998425,0
-495.3744141,-318.7898437,-34.49091797,-175.78125,-12.45849609,-49.72412109,2452,0.3926999569,0
-495.3744141,-318.7898437,-34.37929688,-175.7592773,-12.48046875,-49.72412109,2452,0.3975999355,0
-495.3744141,-318.7898437,-34.37929688,-175.7592773,-12.50244141,-49.72412109,2448,0.40260005,0
-495.3744141,-318.7898437,-34.26767578,-175.7592773,-12.52441406,-49.72412109,2448,0.407599926,0
-495.3744141,-318.7898437,-34.26767578,-175.7592773,-12.52441406,-49.72412109,2448,0.4124999046,0
-495.3744141,-318.7898437,-34.26767578,-175.7592773,-12.54638672,-49.72412109,2448,0.4175000191,0
-495.3744141,-318.7898437,-34.15605469,-175.7592773,-12.56835938,-49.72412109,2448,0.4224998951,0
-495.3744141,-318.7898437,-34.15605469,-175.7592773,-12.59033203,-49.72412109,2448,0.4273998737,0
-495.3744141,-318.7898437,-34.15605469,-175.78125,-12.61230469,-49.72412109,2444,0.4323999882,0
-495.4860352,-318.7898437,-34.15605469,-175.78125,-12.61230469,-49.72412109,2444,0.4373998642,0
-495.4860352,-318.6782227,-34.15605469,-175.78125,-12.63427734,-49.72412109,2444,0.4423999786,0
