-138.7450195,70.32128906,206.8338867,-114.5214844,80.94726563,-131.1108398,216,0,0
-138.7450195,70.32128906,206.8338867,-114.6533203,80.94726563,-131.2646484,216,0.004999876022,5
-138.7450195,70.32128906,206.7222656,-114.7851563,80.92529297,-131.418457,216,0.009999990463,0
-138.7450195,70.32128906,206.7222656,-114.9169922,80.92529297,-131.550293,220,0.01499986649,0
-138.7450195,70.32128906,206.7222656,-115.0488281,80.92529297,-131.6821289,220,0.01989984512,0
-138.7450195,70.32128906,206.7222656,-115.1806641,80.92529297,-131.8139648,220,0.02489995956,0
-138.7450195,70.32128906,206.7222656,-115.2905273,80.92529297,-131.9458008,220,0.02989983559,0
-138.7450195,70.32128906,206.7222656,-115.4223633,80.92529297,-132.0776367,220,0.03479981422,0
-138.7450195,70.32128906,206.7222656,-115.5541992,80.92529297,-132.2094727,220,0.03979992867,0
-138.7450195,70.32128906,206.7222656,-115.7080078,80.92529297,-132.3632813,220,0.04479980469,0
-138.7450195,70.32128906,206.7222656,-115.8398438,80.90332031,-132.4951172,220,0.04969978333,0
-138.7450195,70.32128906,206.7222656,-116.015625,80.90332031,-132.6708984,220,0.05469989777,0
-138.7450195,70.32128906,206.7222656,-116.1694336,80.90332031,-132.824707,224,0.05969977379,0
-138.7450195,70.32128906,206.7222656,-116.3671875,80.90332031,-133.0224609,224,0.06459999084,0
-138.7450195,70.32128906,206.7222656,-116.5869141,80.90332031,-133.2202148,224,0.06959986687,0
-138.7450195,70.32128906,206.7222656,-116.8066406,80.88134766,-133.4179688,224,0.07459998131,0
-138.7450195,70.32128906,206.6106445,-117.0922852,80.88134766,-133.7036133,224,0.07959985733,0
-138.7450195,70.32128906,206.6106445,-117.3779297,80.88134766,-133.9672852,224,0.08449983597,0
-138.7450195,70.32128906,206.6106445,-117.6635742,80.859375,-134.2529297,224,0.08949995041,0
-138.7450195,70.32128906,206.6106445,-118.0371094,80.859375,-134.6264648,224,0.09449982643,0
