5886.00000000,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000
5887.00000000,NaN,NaN,NaN,NaN,NaN,NaN,5.00000000
5888.00000000,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000
5889.00000000,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000
5890.00000000,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000
5891.00000000,-31.60787392,9.18723202,331.88955688,-29.94964600,16.75787544,330.86322021,0.00000000
5892.00000000,-31.47950935,9.47600842,331.37249756,-29.82447243,17.04551506,330.33590698,0.00000000
5893.00000000,-31.34032249,9.77097416,330.81616211,-29.67889023,17.34197617,329.77282715,0.00000000
5894.00000000,-31.19846535,10.07256317,330.23678589,-29.54017258,17.63830185,329.18392944,0.00000000
5895.00000000,-31.04056549,10.36991119,329.63153076,-29.37570381,17.93295288,328.56198120,0.00000000
5896.00000000,-30.88548660,10.66259766,329.00613403,-29.19211578,18.22649956,327.91226196,0.00000000
5897.00000000,-30.72830391,10.94971657,328.36828613,-29.03879547,18.50787544,327.26815796,0.00000000
5898.00000000,-30.55564499,11.22658920,327.71325684,-28.87612152,18.78112984,326.61392212,0.00000000
5899.00000000,-30.39561844,11.48824501,327.06726074,-28.69997787,19.04039574,325.94854736,0.00000000
5900.00000000,-30.22993279,11.73875904,326.42083740,-28.51314545,19.28519630,325.27987671,0.00000000
5901.00000000,-30.07237625,11.97607803,325.78250122,-28.33666229,19.52083206,324.62487793,0.00000000
5902.00000000,-29.91241646,12.19442177,325.15557861,-28.17839050,19.73758888,323.98654175,0.00000000
5903.00000000,-29.73026657,12.39839458,324.52075195,-28.00977707,19.93920898,323.35070801,0.00000000
5904.00000000,-29.56316566,12.59096432,323.90481567,-27.84779167,20.12610435,322.72488403,0.00000000
5905.00000000,-29.40756607,12.77416229,323.30163574,-27.67557907,20.30780792,322.10675049,0.00000000
5906.00000000,-29.24049377,12.94312477,322.70645142,-27.50277138,20.47565460,321.49594116,0.00000000
5907.00000000,-29.07533455,13.10575008,322.12240601,-27.34770584,20.63384628,320.90621948,0.00000000
5908.00000000,-28.91406631,13.25889492,321.54946899,-27.16437149,20.78240013,320.31442261,0.00000000
5909.00000000,-28.72260475,13.40570068,320.97528076,-26.97781563,20.92740631,319.73077393,0.00000000
5910.00000000,-28.55610466,13.54340553,320.41592407,-26.80034637,21.06515694,319.16366577,0.00000000
5911.00000000,-28.37900925,13.67943001,319.86419678,-26.62158203,21.19366455,318.59515381,0.00000000
5912.00000000,-28.20408058,13.81058311,319.30953979,-26.42970848,21.32437706,318.02560425,0.00000000
5913.00000000,-28.01766968,13.93984604,318.75537109,-26.23779106,21.45009995,317.45178223,0.00000000
5914.00000000,-27.83320236,14.07076740,318.18975830,-26.04706573,21.57507324,316.88146973,0.00000000
5915.00000000,-27.65194702,14.19446087,317.63522339,-25.86107063,21.69777298,316.30841064,0.00000000
5916.00000000,-27.45595551,14.31451416,317.06332397,-25.65465736,21.81603241,315.72198486,0.00000000
5917.00000000,-27.25550461,14.43445301,316.48971558,-25.46184540,21.92927933,315.14318848,0.00000000
5918.00000000,-27.07449532,14.54378700,315.92791748,-25.26659775,22.03726768,314.56912231,0.00000000
5919.00000000,-26.90383530,14.64153004,315.38027954,-25.07536697,22.13345718,313.99987793,0.00000000
5920.00000000,-26.74444580,14.73263836,314.84643555,-24.90845108,22.21826363,313.45547485,0.00000000
5921.00000000,-26.59643555,14.80863285,314.33682251,-24.75310326,22.29268646,312.93493652,0.00000000
5922.00000000,-26.44463158,14.87545395,313.84869385,-24.59554291,22.35352898,312.43728638,0.00000000
5923.00000000,-26.32964134,14.92858315,313.41061401,-24.45752525,22.40469170,311.97830200,0.00000000
5924.00000000,-26.21206093,14.96805477,313.00329590,-24.34022331,22.44036293,311.56539917,0.00000000
5925.00000000,-26.10157585,14.98855495,312.64147949,-24.22986984,22.45942688,311.19992065,0.00000000
5926.00000000,-26.00724411,15.00000858,312.33538818,-24.14361000,22.46675873,310.88873291,0.00000000
5927.00000000,-25.91452026,14.99868679,312.06878662,-24.05726433,22.46289253,310.62423706,0.00000000
5928.00000000,-25.85308456,14.98649693,311.86480713,-23.98167419,22.44952393,310.41137695,0.00000000
5929.00000000,-25.80202103,14.96248055,311.71289063,-23.93078613,22.42497635,310.26272583,0.00000000
5930.00000000,-25.76784515,14.92921638,311.61370850,-23.87863350,22.38877869,310.15713501,0.00000000
5931.00000000,-25.76256561,14.88972282,311.58093262,-23.85848618,22.34832573,310.11898804,0.00000000
5932.00000000,-25.75401878,14.84568882,311.59820557,-23.85356522,22.30032349,310.13854980,0.00000000
5933.00000000,-25.76820564,14.79764080,311.67889404,-23.85430717,22.25349045,310.21231079,0.00000000
5934.00000000,-25.77195549,14.75337124,311.80847168,-23.85814285,22.20578003,310.34036255,0.00000000
5935.00000000,-25.79214668,14.70663261,312.00613403,-23.86265373,22.15975761,310.53381348,0.00000000
5936.00000000,-25.83509636,14.66399860,312.27981567,-23.89659882,22.11466408,310.80383301,0.00000000
5937.00000000,-25.86289215,14.62717915,312.61062622,-23.92862129,22.07613754,311.14312744,0.00000000
5938.00000000,-25.89343262,14.59139538,313.02514648,-23.97201347,22.04058647,311.56518555,0.00000000
5939.00000000,-25.95983505,14.55464077,313.53643799,-24.02171898,22.00690079,312.07775879,0.00000000
5940.00000000,-26.01607895,14.52085590,314.13369751,-24.08162117,21.96882248,312.68212891,0.00000000
5941.00000000,-26.09536552,14.48239517,314.83886719,-24.17022896,21.93034744,313.39538574,0.00000000
