10678.00000000,16484.00000000,3.00000000,0.00000000,1936766.00000000,5.00000000
10678.00000000,16484.00000000,240.00000000,518.00000000,1936773.00000000,0.00000000
10652.00000000,16484.00000000,0.00000000,515.00000000,1936782.00000000,0.00000000
10618.00000000,16484.00000000,0.00000000,523.00000000,1936791.00000000,0.00000000
10559.00000000,16488.00000000,0.00000000,557.00000000,1936800.00000000,0.00000000
10523.00000000,16501.00000000,0.00000000,586.00000000,1936809.00000000,0.00000000
10490.00000000,16528.00000000,0.00000000,602.00000000,1936818.00000000,0.00000000
10460.00000000,16569.00000000,0.00000000,605.00000000,1936827.00000000,0.00000000
10432.00000000,16630.00000000,0.00000000,604.00000000,1936836.00000000,0.00000000
10406.00000000,16714.00000000,0.00000000,599.00000000,1936845.00000000,0.00000000
10382.00000000,16820.00000000,0.00000000,611.00000000,1936854.00000000,0.00000000
10366.00000000,16954.00000000,0.00000000,608.00000000,1936863.00000000,0.00000000
10357.00000000,17109.00000000,0.00000000,627.00000000,1936872.00000000,0.00000000
10357.00000000,17281.00000000,0.00000000,635.00000000,1936881.00000000,0.00000000
10363.00000000,17478.00000000,20.00000000,627.00000000,1936890.00000000,0.00000000
10384.00000000,17692.00000000,20.00000000,651.00000000,1936899.00000000,0.00000000
10414.00000000,17929.00000000,0.00000000,658.00000000,1936908.00000000,0.00000000
10454.00000000,18181.00000000,0.00000000,668.00000000,1936917.00000000,0.00000000
10505.00000000,18449.00000000,0.00000000,667.00000000,1936926.00000000,0.00000000
10568.00000000,18727.00000000,0.00000000,686.00000000,1936935.00000000,0.00000000
10645.00000000,19012.00000000,0.00000000,691.00000000,1936944.00000000,0.00000000
10735.00000000,19306.00000000,40.00000000,690.00000000,1936953.00000000,0.00000000
10832.00000000,19610.00000000,0.00000000,686.00000000,1936962.00000000,0.00000000
10938.00000000,19923.00000000,0.00000000,694.00000000,1936971.00000000,0.00000000
11054.00000000,20235.00000000,20.00000000,689.00000000,1936980.00000000,0.00000000
11178.00000000,20559.00000000,0.00000000,693.00000000,1936989.00000000,0.00000000
11319.00000000,20880.00000000,0.00000000,704.00000000,1936998.00000000,0.00000000
11477.00000000,21194.00000000,0.00000000,697.00000000,1937007.00000000,0.00000000
11649.00000000,21509.00000000,20.00000000,714.00000000,1937016.00000000,0.00000000
11836.00000000,21823.00000000,0.00000000,711.00000000,1937025.00000000,0.00000000
12035.00000000,22137.00000000,0.00000000,721.00000000,1937034.00000000,0.00000000
12244.00000000,22448.00000000,20.00000000,730.00000000,1937043.00000000,0.00000000
12470.00000000,22772.00000000,0.00000000,733.00000000,1937052.00000000,0.00000000
12711.00000000,23093.00000000,0.00000000,744.00000000,1937061.00000000,0.00000000
12967.00000000,23404.00000000,0.00000000,750.00000000,1937070.00000000,0.00000000
13238.00000000,23715.00000000,36.00000000,755.00000000,1937079.00000000,0.00000000
13526.00000000,24015.00000000,0.00000000,752.00000000,1937088.00000000,0.00000000
13824.00000000,24297.00000000,0.00000000,759.00000000,1937097.00000000,0.00000000
14129.00000000,24563.00000000,0.00000000,774.00000000,1937106.00000000,0.00000000
14443.00000000,24806.00000000,0.00000000,762.00000000,1937115.00000000,0.00000000
14753.00000000,25029.00000000,0.00000000,772.00000000,1937124.00000000,0.00000000
15068.00000000,25230.00000000,16.00000000,776.00000000,1937133.00000000,0.00000000
15390.00000000,25420.00000000,0.00000000,771.00000000,1937142.00000000,0.00000000
15721.00000000,25597.00000000,0.00000000,765.00000000,1937151.00000000,0.00000000
16055.00000000,25750.00000000,0.00000000,767.00000000,1937160.00000000,0.00000000
16398.00000000,25889.00000000,36.00000000,769.00000000,1937169.00000000,0.00000000
16750.00000000,26008.00000000,0.00000000,769.00000000,1937178.00000000,0.00000000
17090.00000000,26113.00000000,16.00000000,778.00000000,1937187.00000000,0.00000000
17432.00000000,26197.00000000,0.00000000,776.00000000,1937196.00000000,0.00000000
17778.00000000,26262.00000000,0.00000000,780.00000000,1937205.00000000,0.00000000
18109.00000000,26310.00000000,0.00000000,780.00000000,1937214.00000000,0.00000000
18446.00000000,26335.00000000,0.00000000,787.00000000,1937223.00000000,0.00000000
18792.00000000,26342.00000000,0.00000000,793.00000000,1937232.00000000,0.00000000
19124.00000000,26342.00000000,0.00000000,810.00000000,1937241.00000000,0.00000000
19466.00000000,26316.00000000,0.00000000,813.00000000,1937250.00000000,0.00000000
19817.00000000,26281.00000000,0.00000000,804.00000000,1937259.00000000,0.00000000
20158.00000000,26234.00000000,0.00000000,806.00000000,1937268.00000000,0.00000000
20507.00000000,26169.00000000,0.00000000,809.00000000,1937277.00000000,0.00000000
20860.00000000,26096.00000000,16.00000000,811.00000000,1937286.00000000,0.00000000
