158773.62986814,0.00000000,0.00000000,0.00000000,5.00000000
158774.09986776,1.00000000,0.00000000,0.00000000,0.00000000
158774.10086690,1.00000000,0.00000000,0.00000000,0.00000000
158774.10186544,1.00000000,0.00000000,0.00000000,0.00000000
158774.10286911,1.00000000,0.00000000,0.00000000,0.00000000
158774.10387187,1.00000000,0.00000000,0.00000000,0.00000000
158774.10479766,1.00000000,0.00000000,0.00000000,0.00000000
158774.10579711,1.00000000,0.00000000,0.00000000,0.00000000
158774.10678689,1.00000000,0.00000000,0.00000000,0.00000000
158774.10778724,1.00000000,0.00000000,0.00000000,0.00000000
158774.10879001,1.00000000,0.00000000,0.00000000,0.00000000
158774.10980032,1.00000000,0.00000000,0.00000000,0.00000000
158774.11078739,1.00000000,0.00000000,0.00000000,0.00000000
158774.11186018,1.00000000,0.00000000,0.00000000,0.00000000
158774.11279080,1.00000000,0.00000000,0.00000000,0.00000000
158774.11381289,1.00000000,0.00000000,0.00000000,0.00000000
158774.11478879,1.00000000,0.00000000,0.00000000,0.00000000
158774.11578793,1.00000000,0.00000000,0.00000000,0.00000000
158774.11678737,1.00000000,0.00000000,0.00000000,0.00000000
158774.11779919,1.00000000,0.00000000,0.00000000,0.00000000
158774.11879834,1.00000000,0.00000000,0.00000000,0.00000000
158774.11979838,1.00000000,0.00000000,0.00000000,0.00000000
158774.12078847,1.00000000,0.00000000,0.00000000,0.00000000
158774.12180663,1.00000000,0.00000000,0.00000000,0.00000000
158774.12279370,1.00000000,0.00000000,0.00000000,0.00000000
158774.12378862,1.00000000,0.00000000,0.00000000,0.00000000
158774.12478776,1.00000000,0.00000000,0.00000000,0.00000000
158774.12578750,1.00000000,0.00000000,0.00000000,0.00000000
158774.12678906,1.00000000,0.00000000,0.00000000,0.00000000
158774.12780722,1.00000000,0.00000000,0.00000000,0.00000000
