158775.21275395,0.00000000,0.00000000,0.00000000,5.00000000
158775.83791344,1.00000000,0.00000000,0.00000000,0.00000000
158775.83891138,1.00000000,0.00000000,0.00000000,0.00000000
158775.83991142,1.00000000,0.00000000,0.00000000,0.00000000
158775.84090906,1.00000000,0.00000000,0.00000000,0.00000000
158775.84190880,1.00000000,0.00000000,0.00000000,0.00000000
158775.84290825,1.00000000,0.00000000,0.00000000,0.00000000
158775.84390739,1.00000000,0.00000000,0.00000000,0.00000000
158775.84490804,1.00000000,0.00000000,0.00000000,0.00000000
158775.84590809,1.00000000,0.00000000,0.00000000,0.00000000
158775.84690874,1.00000000,0.00000000,0.00000000,0.00000000
158775.84791301,1.00000000,0.00000000,0.00000000,0.00000000
158775.84890823,1.00000000,0.00000000,0.00000000,0.00000000
158775.84990858,1.00000000,0.00000000,0.00000000,0.00000000
158775.85090803,1.00000000,0.00000000,0.00000000,0.00000000
158775.85190626,1.00000000,0.00000000,0.00000000,0.00000000
158775.85290903,1.00000000,0.00000000,0.00000000,0.00000000
158775.85390938,1.00000000,0.00000000,0.00000000,0.00000000
158775.85484936,1.00000000,0.00000000,0.00000000,0.00000000
158775.85584548,1.00000000,0.00000000,0.00000000,0.00000000
158775.85684493,1.00000000,0.00000000,0.00000000,0.00000000
158775.85784558,1.00000000,0.00000000,0.00000000,0.00000000
158775.85884713,1.00000000,0.00000000,0.00000000,0.00000000
158775.85985654,1.00000000,0.00000000,0.00000000,0.00000000
158775.86084451,1.00000000,0.00000000,0.00000000,0.00000000
158775.86190886,1.00000000,0.00000000,0.00000000,0.00000000
158775.86285035,1.00000000,0.00000000,0.00000000,0.00000000
158775.86386186,1.00000000,0.00000000,0.00000000,0.00000000
158775.86485618,1.00000000,0.00000000,0.00000000,0.00000000
158775.86585532,1.00000000,0.00000000,0.00000000,0.00000000
158775.86685657,1.00000000,0.00000000,0.00000000,0.00000000
158775.86785602,1.00000000,0.00000000,0.00000000,0.00000000
158775.86885486,1.00000000,0.00000000,0.00000000,0.00000000
158775.86985581,1.00000000,0.00000000,0.00000000,0.00000000
158775.87084499,1.00000000,0.00000000,0.00000000,0.00000000
158775.87184534,1.00000000,0.00000000,0.00000000,0.00000000
158775.87284539,1.00000000,0.00000000,0.00000000,0.00000000
158775.87384544,1.00000000,0.00000000,0.00000000,0.00000000
158775.87484549,1.00000000,0.00000000,0.00000000,0.00000000
158775.87585821,1.00000000,0.00000000,0.00000000,0.00000000
158775.87684528,1.00000000,0.00000000,0.00000000,0.00000000
158775.87784895,1.00000000,0.00000000,0.00000000,0.00000000
